LG,QM,EIY,GLQ,HLL,HML,IKW,KER,KHK,KNV,TNQ,VNK,AEM,ALG,AMN,CTG,DAQ,DAYM780201.lag26,DCQ,DFG,DLK,DVK,DVW,EEM,EM,EY,EYA,EYL,FDE,GGL,GLT,GVL,HRD,IFP,IFT,IIT,ILM,IPI,IVL,IYD,KN,KQS,KTP,LKN,LKP,LME,LNT,MEY,MLT,MM,MMS,MN,MNG,MPN,MRI,MVI,NK,PAG,Pc1.M,Pc2.Hydrophilicity.24,PCH,PFC,PIY,PKF,PSQ,QGF,QI,QII,QLM,QQM,RDL,RGP,RYD,SCK,SFE,SNC,SQR,TMR,VGF,VGG,VHC,VLT,VPQ,WYW,YKI
0.008010681,0.00200267,0,0.002004008,0,0,0,0,0,0,0,0,0,6.68003e-4,0,0,0,-0.030177175,0,0,6.68003e-4,0,0,0,0,0.001335113,0,0,0,0,6.68003e-4,0,0,0,0,0,0,0,0.001336005,0,0.00200267,6.68003e-4,0,0,0,0,0,0,0,6.67557e-4,0,6.67557e-4,0,0,0,0,0.001335113,0.006012024,22.04104958,0.004234413,0,0,0,0,0,0,0.001335113,0,0,0,0,0.006680027,0,0,0,0,0,6.68003e-4,0.001336005,6.68003e-4,0,0,0,0,0
0.005277045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117629932,0,0,0,0,0,0.002645503,0.002638522,0,0,0,0,0.002645503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002638522,0,0,0,0,0,0,0.002638522,0.002645503,8.199119732,5.08355e-4,0,0,0,0,0.002645503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005208333,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0.133974345,0,0,0,0,0,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0.002604167,0,0,0,0,0,0,13.2194582,8.00332e-4,0,0,0,0,0,0,0.002604167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0.08053497,0,0,0.006410256,0,0,0.006410256,0.006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006369427,0,0,0,0,0,0,0,0,7.685887177,6.34617e-4,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023590546,0,0,0.002570694,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,7.423709145,-0.003744681,0,0,0,0,0,0,0.002564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0
0.017391304,0,0,0.002178649,0,0,0,0,0,0,0,0,0,0.002178649,0,0,0,-0.062927864,0,0,0,0,0,0,0,0,0,0,0,0.002178649,0,0,0,0,0,0,0,0,0,0,0,0.002178649,0,0,0,0,0,0,0,0,0,0.002173913,0,0,0,0,0,0,10.72382446,0.001636536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030844458,0,0,0,0,0,0,0.004329004,0.008658009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0.004329004,0,0,0.004347826,0,0.004329004,0,5.867425956,-0.002458522,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0
0.004637888,0.001070282,0,0,0,0,0,3.56888e-4,3.56888e-4,0,0,7.13776e-4,0,0,0,0,0,0.078166817,0,0,3.56888e-4,0,0,3.56888e-4,0.002140564,3.56761e-4,0,0,0,7.13776e-4,0,0,0,0,3.56888e-4,0,0,0,0,3.56888e-4,0.003210846,3.56888e-4,3.56888e-4,0.001070664,3.56888e-4,7.13776e-4,0,0,0,0.001070282,3.56888e-4,0.001427042,3.56888e-4,0,0,3.56888e-4,0.008205494,7.13776e-4,59.33895003,0.004609754,0,0,3.56888e-4,0,3.56888e-4,0,0.001427042,0,3.56888e-4,0,3.56888e-4,0,0,0,0,0,0,3.56888e-4,0,0,0,0,0,0,0
0.006379585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036868776,0,0,0,0,0,7.98085e-4,0.003189793,0.001594896,0,0,0,7.98085e-4,7.98085e-4,0,0,0,7.98085e-4,0,0,0,0,0,0.003987241,0,0,0,0,0,0,0,0,0.001594896,0,0.001594896,7.98085e-4,0,0,0,0.001594896,0,23.92802901,0.002059349,0,0,0,0,0.001596169,0,0.001594896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00536193,0.001340483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043121402,0,0,0,0,0,0,0,0.001340483,0,0,0,0,0.001342282,0.001342282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002680965,0,0.002680965,0,0,0,0,0.004021448,0,21.81944093,-0.001468158,0,0,0.001342282,0,0,0.001342282,0.001340483,0,0,0,0,0,0,0,0,0,0,0.001342282,0,0,0,0,0.001342282,0,0
0.008928571,0,0.001117318,0.001117318,0,0,0,0,0,0,0,0.001117318,0,0,0,0,0.001117318,0.079750039,0,0,0,0,0,0,0.001116071,0.002232143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003348214,0,0.001117318,0,0,0,0.001117318,0,0,0,0,0.004464286,0.001117318,0,0,0,0.0078125,0,12.70541901,0.003346219,0,0,0,0,0,0,0.002232143,0,0,0,0,0,0,0,0.001117318,0,0,0,0.001117318,0,0,0,0,0,0
0,0,0,0,0,0,0.002506266,0,0,0,0,0,0,0,0,0,0,-0.041893171,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0.002506266,0,0,0,0,0,0.0025,0,0,0,0,0.0025,0,4.87505191,0.002985278,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010025063,0.005012531,0,0,0,0,0,0,0,0,0,0,0,0,0.002512563,0,0,0.016549457,0,0,0,0,0,0,0.005012531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037594,0,0.002512563,0,0,0.002506266,0.002512563,17.41025962,0.001191736,0,0,0,0,0,0,0,0,0,0.002512563,0,0,0,0,0,0,0,0,0,0,0,0,0.002512563,0,0
0.005558987,6.17665e-4,0,0,0,0,0,6.18047e-4,0,0.001236094,0.001236094,0,0,0,0,0,0,-0.002082573,0,0,0,6.18047e-4,0,0,0.002470661,0.001852996,6.18047e-4,0,6.18047e-4,0,6.18047e-4,0,0,0,6.18047e-4,6.18047e-4,0,0,0,0,0.001852996,0,0,6.18047e-4,6.18047e-4,0,0,0,0,0,0,6.17665e-4,0,0,0,0,0.001852996,0,20.25090515,0.002525326,0,0,0,0,0,0,0.00123533,0,0,0,0,6.18047e-4,0,0,6.18047e-4,0,0,0,0,0,0,0.001236094,0,0,0
0.004739336,0.009478673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088815544,0,0,0,0,0,0,0,0.004739336,0,0.004761905,0,0,0,0,0,0,0,0.004761905,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0.004739336,0,5.654025868,0.002319354,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005586592,0.001117318,0,0,0,0,0,0,0,0,0,0,0,0.002237136,0,0,0,0.040106702,0,0,0.001118568,0,0,0,0,0.001117318,0,0,0,0.001118568,0,0.001118568,0,0,0.002237136,0.001118568,0,0,0,0,0.001117318,0,0,0,0,0,0,0,0,0,0,0.001117318,0,0,0,0,0.001117318,0.001118568,12.50337576,0.003016787,0,0,0,0,0.001118568,0,0.003351955,0,0,0,0,0.001118568,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089657,0,0,0,0,0,0,0.004672897,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0.004672897,0,5.911096844,-0.005105367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007125891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042755827,0,0,0,0,0,0,0,0.002375297,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0,0.002375297,0,0,0,0.002380952,0,0,0,0,0,0,0,0,0,0,0,0,0.002380952,2.958289058,0.003248725,0,0,0,0,0,0,0.002375297,0,0,0,0,0.004761905,0,0,0,0,0,0,0,0.002380952,0,0.002380952,0,0,0
0.002834008,4.04858e-4,0,0,0,4.05022e-4,0,0,0,0,0,0,0,4.05022e-4,0,4.05022e-4,4.05022e-4,-0.02518779,4.05022e-4,0,0,0,0,0,0.002024291,0.001214575,0,0,0,4.05022e-4,0,8.10045e-4,4.05022e-4,0,0,4.05022e-4,0,0,0,0,0.003643725,0,0,8.10045e-4,0,0,0,0,0,4.04858e-4,0,0.001619433,0,0,0,0,8.09717e-4,4.05022e-4,45.87499297,3.36987e-4,8.10045e-4,0,0,0,4.05022e-4,4.05022e-4,0.001619433,0,0,0,0,0.001215067,0,4.05022e-4,0,0,0,0,8.10045e-4,0,8.10045e-4,4.05022e-4,0,0,0
0.017045455,0,0,0,0.005714286,0,0,0,0,0,0,0,0,0.005714286,0,0,0,-0.131844794,0,0,0,0,0,0,0,0,0,0,0,0,0.005714286,0.005714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885549041,3.1174e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014409222,0.002881844,0,0,0,0,0,0,0,0,0,0,0,0.005780347,0,0,0,0.026673614,0,0,0.002890173,0,0,0.002890173,0.002881844,0,0,0,0,0.002890173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002881844,0,2.33798312,0.0050598,0,0,0,0,0,0,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0.002890173,0,0,0,0,0
0.00257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011922863,0,0,0.002580645,0,0,0,0,0.00128866,0,0.001290323,0,0,0,0,0,0,0,0,0,0,0,0,0.006443299,0,0,0,0,0,0,0,0,0,0,0.00128866,0,0,0,0,0.00128866,0,11.56055001,0.001697008,0,0,0,0,0,0,0.003865979,0,0,0,0,0,0,0.001290323,0.001290323,0.001290323,0,0,0,0.001290323,0,0,0,0,0
0.012269939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084359788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,3.029439074,-0.005338416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002043294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001584786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582278,0.001584786,5.944807373,0.003918697,0,0,0,0,0.001584786,0,0.001582278,0,0,0,0,0,0,0,0.001584786,0,0,0,0,0,0,0,0.001584786,0,0
0.010245902,6.8306e-4,0,0,0,0,0,0,0,0,0,0,0,6.83527e-4,0,0,0,0.027851442,0,6.83527e-4,0,0,0,0,0.00136612,0,0,0,0,6.83527e-4,6.83527e-4,0.001367054,0,0,0,0,0,6.83527e-4,0.001367054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224,0,41.9008736,7.26e-5,0,0,0,0,0,0,0.003415301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83527e-4,0,0
0.003636364,0,0,0,0,0,0,0,0,0,0,0,0,6.06428e-4,0,0,6.06428e-4,0.072966457,0,0,6.06428e-4,6.06428e-4,0,0,0.001212121,0,0,0,0,0,0,6.06428e-4,0,0,0,0,0,6.06428e-4,0,0,0.002424242,0,0,0,0,0,6.06428e-4,0,0,0,0,0,0,0,0,0,0.003636364,0,14.86897405,0.003499196,0,0,0,0,6.06428e-4,0,0,0,0,0,6.06428e-4,0,0,0,0,0,0.001212856,0,6.06428e-4,0,0,0,0,0,0
0.008810573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18163122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004424779,0,0.008810573,0,0,0,0,0,0,0,0,0,0,0.004405286,0,0,0,0,0,0,1.757825965,-2.90259e-4,0,0,0,0,0,0,0,0,0,0,0.004424779,0,0,0,0,0,0,0,0,0.004424779,0,0,0,0,0
0.018918919,0,0,0,0.002710027,0,0,0,0,0,0,0,0,0.005420054,0,0,0,-0.057139301,0,0,0,0,0,0,0.002702703,0,0,0,0,0.005420054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005405405,0,7.344577281,-0.001514699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002926544,0.001755926,2.9274e-4,0,0,2.9274e-4,0,5.8548e-4,2.9274e-4,8.7822e-4,5.8548e-4,2.9274e-4,0,2.9274e-4,0,0,0,0.066423335,0,0,2.9274e-4,0,0,2.9274e-4,0.001170618,2.92654e-4,0,0,2.9274e-4,0,2.9274e-4,2.9274e-4,0,0,2.9274e-4,0,0,0,0,0,0.010242903,0,2.9274e-4,0.00117096,0,0,0,0,0,0,0,5.85309e-4,0,2.9274e-4,2.9274e-4,0,0.007023705,0,41.0645978,0.00371075,0,0,0,2.9274e-4,2.9274e-4,0,0.001170618,2.9274e-4,0,0,0,0,2.9274e-4,5.8548e-4,0,0,0,0,2.9274e-4,2.9274e-4,0,0,0,0,0
0,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0.003095975,0,0,-0.079190023,0,0,0.003095975,0,0,0.003095975,0.00617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0,0,0.003095975,0,0,0,0,0,0,0,0.00308642,0,0,0,0,0.009259259,0,9.206460245,0.004097137,0,0,0,0,0,0,0.009259259,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0
0.010752688,0.001536098,0,0,0.001538462,0,0,0,0,0,0,0,0,0,0,0,0,-0.024858626,0,0,0,0.001538462,0,0,0,0,0,0,0,0,0,0.001538462,0,0,0,0,0,0,0,0,0,0,0.001538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001538462,5.778357224,5.73e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.003802281,0,0,0,0,0,0,0,0,0,-0.022153566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901349291,0.00917987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007177033,0.004784689,0,0,0.002398082,0,0,0,0,0,0.002398082,0,0,0.002398082,0,0,0,-0.077202038,0,0,0.002398082,0,0,0,0.002392344,0.002392344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002392344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.137077112,0.001135137,0,0,0,0,0,0,0.002392344,0,0,0,0.002398082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00589391,0.001964637,0,0,0,0,0,0,0,0,0,0,0.001968504,0,0.001968504,0,0,-0.028551207,0,0,0,0,0,0,0.001964637,0.001964637,0,0,0,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003929273,0.001968504,0,0,0,0,0.003937008,7.487860238,0.001393491,0,0,0,0,0,0,0,0,0,0.001968504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003236246,0.002157497,0.001079914,0,0,0,0,0,0,0.001079914,0,0,0.001079914,0,0,0,0,0.072918245,0,0,0.001079914,0,0,0,0.003236246,0.002157497,0,0,0,0,0,0.001079914,0,0,0,0,0,0.001079914,0,0,0.005393743,0.001079914,0.001079914,0.001079914,0,0,0.001079914,0,0,0.002157497,0,0.003236246,0,0,0,0,0.002157497,0,25.9888069,0.001816238,0,0,0,0,0,0,0.001078749,0,0.002159827,0,0,0,0,0,0.001079914,0,0.001079914,0,0,0,0,0,0,0,0.001079914
0.007439311,0.001174628,0,0,0,0,0,0,0,0,0,0,0,7.83392e-4,0,0,3.91696e-4,-0.014828266,3.91696e-4,0,3.91696e-4,0,0,0,3.91543e-4,7.83085e-4,0,0,0,7.83392e-4,0,3.91696e-4,0,3.91696e-4,0,0,0,0,0,0,0.003132341,0,0,7.83392e-4,7.83392e-4,0,0,0,0,3.91543e-4,3.91696e-4,0,0,3.91696e-4,0,0,7.83085e-4,7.83392e-4,28.28824643,0.00142479,0.001175088,0,0,0,7.83392e-4,0,0.001174628,0,3.91696e-4,3.91696e-4,0,7.83392e-4,0,7.83392e-4,3.91696e-4,3.91696e-4,0,0,0,7.83392e-4,7.83392e-4,0,0,0,3.91696e-4
0.003748828,0.003748828,9.38086e-4,0,0,0,0,0,0,0,9.38086e-4,0,0,0,0,0,0,0.058638461,0,9.38086e-4,0,0,0,0,0.001874414,0.002811621,0,0,9.38086e-4,9.38086e-4,0,0,0,0,0,0,0,0,0,9.38086e-4,0.001874414,0,0,0,0,0,0,0,9.38086e-4,9.37207e-4,0,0.001874414,9.38086e-4,9.38086e-4,0,0,0.003748828,0,38.995734,5.826e-4,0,0,0,0,0,9.38086e-4,0.002811621,0.001876173,0,0,9.38086e-4,0,0,0,0,0,9.38086e-4,0,0,0,0,9.38086e-4,0,0,0
0.003296703,0.002197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033341243,0,0,0,0,0,0,0.001098901,0.002197802,0,0,0,0,0,0,0,0,0,0,0,0.00110011,0,0,0.006593407,0,0,0.00110011,0,0,0,0,0,0.001098901,0,0.001098901,0,0,0,0,0.001098901,0,11.76683866,0.0051363549999999996,0,0,0,0,0,0,0.001098901,0,0,0,0,0.00220022,0,0,0,0,0.00110011,0,0,0.00110011,0,0,0,0,0
0.005141388,0,0.00257732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008277258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257732,0.002570694,0.00257732,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,6.901679177,0.006645385,0,0,0,0,0.00257732,0,0.002570694,0,0,0,0,0,0,0.00257732,0,0,0,0,0,0,0,0.00257732,0.00257732,0,0
0.009569378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072379201,0,0,0,0,0,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0,0,0,2.988760553,-0.002542183,0,0,0,0.004807692,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004304161,0.00286944,0,0,0,0,0,0,0,0,0,0,0,0.001436782,0,0,0,0.026742155,0,0,0,0,0,0.001436782,0.004304161,0,0,0,0.001436782,0,0.001436782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143472,0,0,0,0,0,0,19.78371811,0.001703861,0,0,0,0,0.001436782,0,0.004304161,0,0,0,0.001436782,0,0,0,0,0,0,0,0,0,0,0.001436782,0,0,0
0.017316017,0,0,0,0,0,0,0,0,0,0,0,0,0.008695652,0,0,0,-0.104018505,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.826491389,0.002086067,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0
0.004457652,0.001485884,0,0,0.00297619,0,0,0,0,0,0,0,0,0,0,0,0,0.057214817,0,0,0,0,0,0,0.001485884,0.001485884,0,0.001488095,0,0,0,0,0,0,0.001488095,0,0,0,0,0,0.002971768,0,0.001488095,0,0,0,0,0,0,0,0,0.001485884,0,0,0,0,0.004457652,0,15.43399993,0.001119901,0,0,0,0,0,0,0.004457652,0,0,0,0,0,0,0,0,0,0,0.001488095,0,0,0,0,0,0,0
0.003795066,0,0,0,0,0,0,0.003802281,0,0,0,0,0,0,0,0,0,-0.097666376,0,0,0,0,0,0,0,0.003795066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001901141,3.932082254,0.001133417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006908463,0.001727116,0,0,0,0,0,8.64304e-4,0,0,0,0,0,8.64304e-4,0,0,0,-0.009743055,0,0,8.64304e-4,0,0,0,0,0.002590674,0,0,0,0,0,8.64304e-4,8.64304e-4,0,0,0,0,0,0,0,0.001727116,0,0,0,0,8.64304e-4,0,0,0,0,0,8.63558e-4,0,0,0,0,0,0,22.52620453,-8.5132e-4,0,0,0,0,0,0,0.003454231,0,0,0,0,8.64304e-4,0,0,0,0,0,0,8.64304e-4,0,0,0,0,0,0
0.005382545,7.68935e-4,0,3.84615e-4,0,0,0,3.84615e-4,0,0,0,3.84615e-4,0,7.69231e-4,0,0,0,0.031951867,3.84615e-4,0,0,7.69231e-4,0,0,0.00153787,0.002691273,3.84615e-4,3.84615e-4,0,0.001923077,3.84615e-4,0,0,0,0,0,0,0,0,0,0.002306805,0,0,0,7.69231e-4,0,0,0,0,0,0,3.84468e-4,3.84615e-4,0,0,0,0.00461361,0,36.61581694,0.002586786,0,0,0,0,7.69231e-4,0,3.84468e-4,0,0,0,0,0,0,0,0,0,0,0,3.84615e-4,3.84615e-4,0,3.84615e-4,7.69231e-4,0,0
0.003327787,0.001663894,0,0,0,0,0,0.003333333,0,0,0,0,0,0,0,0,0,0.043556339,0,0,0.001666667,0,0,0.001666667,0.004991681,0.003327787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001663894,0,0,0,0,0,0,0,0,0,0,0.001663894,0,0,0,0,0.003327787,0,13.44977592,8.53348e-4,0,0,0,0,0,0,0.003327787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055397278,0,0,0,0,0,0,0,0.005235602,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.948196803,0.002394709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0
0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052675663,0,0,0,0,0,0,0,0.005235602,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941819223,0.002010347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0
0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099215743,0,0,0,0,0,0,0,0.005235602,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.950061841,0.003545956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0.002004008,0,0,0,-0.045915065,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002004008,11.00855579,0.002347982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007481297,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049031496,0,0.0025,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0.002493766,0,0,0,0,0,0,0.004987531,0,18.10709338,0.001244797,0,0,0,0.0025,0,0.0025,0.002493766,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016548463,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0.002369668,0,0.002369668,0,-0.006656329,0,0,0,0,0,0,0,0.002364066,0,0,0,0,0.002369668,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,11.55254757,0.001145814,0,0,0,0,0,0,0,0,0,0,0,0.002369668,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015665796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0,0.002617801,4.33946817,7.91344e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005774278,5.24934e-4,0,0.00157563,0,0,0,0,5.2521e-4,0,0,0,0,0,0,5.2521e-4,0,0.044344679,0,5.2521e-4,0,0,0,0,0,5.24934e-4,0,0,0,5.2521e-4,5.2521e-4,0,0,0,0,0,0,0,0,0,0.001049869,0,0,0,0,0,0,0,0,5.24934e-4,0,5.24934e-4,0,5.2521e-4,0,0,5.24934e-4,0.00157563,17.35785171,0.002666016,5.2521e-4,0,0,0,5.2521e-4,0,0,0,0,0,0,0,0,5.2521e-4,0,0,5.2521e-4,0,0,5.2521e-4,0,0,5.2521e-4,0,0
0.005263158,0,0,0,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0,0.067360298,0,0,0.005291005,0,0,0,0,0.005263158,0,0,0.005291005,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0.005291005,0.005291005,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,1.922464817,-0.001775335,0,0,0,0,0,0,0.005263158,0,0,0,0.005291005,0,0,0,0.005291005,0,0,0,0,0,0,0,0,0,0
0.011185682,0,0,0,0,7.46269e-4,7.46269e-4,0,0,0,0,0,0,7.46269e-4,7.46269e-4,0,0,-0.01785696,7.46269e-4,7.46269e-4,0,0,7.46269e-4,7.46269e-4,7.45712e-4,0.002982849,0,0,0,7.46269e-4,7.46269e-4,7.46269e-4,0,0,0,0,0,0,7.46269e-4,0,0.002237136,0,7.46269e-4,0,0,0,0,0,0,7.45712e-4,0,0.002982849,0,0,0,0,0.002982849,0,32.46852377,0.001426132,0.001492537,0,7.46269e-4,0,7.46269e-4,0,0.001491424,0,0,0,0,7.46269e-4,0,0,0,0,7.46269e-4,0,0,0,0,7.46269e-4,0,0,0
